DRG Definition,Provider State,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments
881 - DEPRESSIVE NEUROSES,SD,29,11634.82759,5542.068966,4018.551724
881 - DEPRESSIVE NEUROSES,MT,32,9124.625,4644.71875,3752
881 - DEPRESSIVE NEUROSES,RI,38,15587.55263,5493.684211,4738.5
881 - DEPRESSIVE NEUROSES,OK,41,11071.46341,5343.439024,4369.731707
881 - DEPRESSIVE NEUROSES,MI,43,14723.76744,4566.790698,3662.627907
881 - DEPRESSIVE NEUROSES,WA,43,22684.39535,5539.232558,4473.255814
881 - DEPRESSIVE NEUROSES,ME,44,10496.68182,4715.159091,3766.636364
881 - DEPRESSIVE NEUROSES,OR,46,11945.91304,6170.73913,5028.782609
881 - DEPRESSIVE NEUROSES,GA,76,12748.93421,5167.184211,4307.434211
881 - DEPRESSIVE NEUROSES,MA,97,11804.82474,5990.216495,4910.134021
881 - DEPRESSIVE NEUROSES,IA,101,11626.68317,5993.059406,4954.277228
881 - DEPRESSIVE NEUROSES,TN,105,14907.97143,4197.571429,3268.495238
881 - DEPRESSIVE NEUROSES,IL,113,14305.9469,5591.451327,4507.230088
881 - DEPRESSIVE NEUROSES,NJ,116,43755.36207,5937.137931,4702.758621
881 - DEPRESSIVE NEUROSES,TX,131,21261.41221,5434.816794,4237.687023
881 - DEPRESSIVE NEUROSES,VA,140,11498.76429,4789.25,3607.685714
881 - DEPRESSIVE NEUROSES,PA,146,13885.65068,5611,3733.239726
881 - DEPRESSIVE NEUROSES,NC,150,12828.75333,5078.52,3770.313333
881 - DEPRESSIVE NEUROSES,MO,166,11659.87349,5073.548193,4156.855422
881 - DEPRESSIVE NEUROSES,OH,169,10387.06509,4581.934911,3475.142012
881 - DEPRESSIVE NEUROSES,AL,171,12733.06433,4167.076023,3148.02924
881 - DEPRESSIVE NEUROSES,AR,180,12265.2,4740.305556,3615.194444
881 - DEPRESSIVE NEUROSES,NY,189,14323.46561,5571.756614,4264.73545
881 - DEPRESSIVE NEUROSES,MN,197,15486.38579,5590.482234,4345.949239
881 - DEPRESSIVE NEUROSES,MS,204,14145.94118,4766.931373,3736.754902
881 - DEPRESSIVE NEUROSES,CA,208,22683.0625,7520.932692,6429.625
881 - DEPRESSIVE NEUROSES,WI,215,11172.3814,4933.153488,3636.767442
881 - DEPRESSIVE NEUROSES,IN,222,14486.97297,4917.216216,3642.040541
881 - DEPRESSIVE NEUROSES,KY,247,9379.323887,5086.259109,3880.360324
881 - DEPRESSIVE NEUROSES,FL,293,17769.15017,5156.645051,4027.372014
881 - DEPRESSIVE NEUROSES,MD,425,8199.407059,7594.016471,6525.952941
882 - NEUROSES EXCEPT DEPRESSIVE,OK,12,12605.08333,5861.833333,4412.666667
882 - NEUROSES EXCEPT DEPRESSIVE,AZ,13,19589.38462,8650.076923,6582.923077
882 - NEUROSES EXCEPT DEPRESSIVE,KS,16,16827.625,4929.3125,3947.3125
882 - NEUROSES EXCEPT DEPRESSIVE,NE,18,15894.94444,5215.333333,3777.055556
882 - NEUROSES EXCEPT DEPRESSIVE,HI,19,6396.105263,7580.842105,6621.578947
882 - NEUROSES EXCEPT DEPRESSIVE,OR,20,15510.15,6237.95,4860.8
882 - NEUROSES EXCEPT DEPRESSIVE,GA,21,15139.66667,4881.571429,4029.714286
882 - NEUROSES EXCEPT DEPRESSIVE,MI,21,18848.33333,7665.142857,4285.952381
882 - NEUROSES EXCEPT DEPRESSIVE,SD,23,14406.30435,5945.434783,4334.130435
882 - NEUROSES EXCEPT DEPRESSIVE,NJ,25,47987.92,7141.32,5011
882 - NEUROSES EXCEPT DEPRESSIVE,IA,31,9920.741935,4920.516129,4092.516129
882 - NEUROSES EXCEPT DEPRESSIVE,ME,31,11865.80645,5069,3874.290323
882 - NEUROSES EXCEPT DEPRESSIVE,AL,32,14716.125,4392.09375,3443.34375
882 - NEUROSES EXCEPT DEPRESSIVE,TN,35,17788.25714,4550.742857,3616.314286
882 - NEUROSES EXCEPT DEPRESSIVE,AR,43,10846.90698,5035.069767,3800.930233
882 - NEUROSES EXCEPT DEPRESSIVE,RI,44,14059,6077.909091,4936.363636
882 - NEUROSES EXCEPT DEPRESSIVE,MS,46,13260.13043,5577.586957,4191.391304
882 - NEUROSES EXCEPT DEPRESSIVE,WA,46,21201.47826,5749.021739,4622.934783
882 - NEUROSES EXCEPT DEPRESSIVE,OH,52,14154.03846,5221.269231,3811.788462
882 - NEUROSES EXCEPT DEPRESSIVE,IN,53,14124.15094,5015.056604,4115.867925
882 - NEUROSES EXCEPT DEPRESSIVE,PA,54,18159.38889,5376.166667,3834.037037
882 - NEUROSES EXCEPT DEPRESSIVE,NC,56,15489.25,5272.142857,3872.732143
882 - NEUROSES EXCEPT DEPRESSIVE,IL,60,19762.21667,6005.3,4364.9
882 - NEUROSES EXCEPT DEPRESSIVE,TX,67,29222.67164,6410.179104,4479.626866
882 - NEUROSES EXCEPT DEPRESSIVE,WI,67,9583.253731,4982.492537,3802.597015
882 - NEUROSES EXCEPT DEPRESSIVE,VA,69,11157.78261,4906.594203,3979.362319
882 - NEUROSES EXCEPT DEPRESSIVE,KY,70,10622.24286,5247.6,3876.957143
882 - NEUROSES EXCEPT DEPRESSIVE,FL,75,20318.05333,5080.04,4104.186667
882 - NEUROSES EXCEPT DEPRESSIVE,MO,88,12806.47727,4930.329545,3844.375
882 - NEUROSES EXCEPT DEPRESSIVE,NY,88,15984.13636,6818.306818,5607.420455
882 - NEUROSES EXCEPT DEPRESSIVE,MA,110,11911.79091,5858.581818,4802.572727
882 - NEUROSES EXCEPT DEPRESSIVE,MN,127,16673.90551,6297.503937,5112.055118
882 - NEUROSES EXCEPT DEPRESSIVE,MD,137,7959.189781,7381.79562,6420.956204
882 - NEUROSES EXCEPT DEPRESSIVE,CA,147,25446.78912,6390.687075,5346.272109
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,CO,11,36002.63636,12744,10683
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,MS,11,11193.72727,10384.81818,8776.454545
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,NC,18,12169.55556,8813.555556,7401.611111
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,OH,20,16856.1,8291,6666.1
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,MA,21,24654.57143,12930.90476,9680.904762
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,CA,22,43083.68182,12057.40909,10393.09091
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,VA,22,15357.81818,7901.090909,7028.636364
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,KY,23,7123,8072.608696,6924.869565
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,AR,26,20014.92308,8703.961538,7381.884615
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,WI,27,11073.85185,8654.925926,7779.185185
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,AL,28,26170.17857,7455.285714,6384.714286
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,MD,28,31601.92857,29250.46429,26774.35714
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,FL,29,37251.37931,9501.758621,8179.517241
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,TX,30,34507.33333,11693.36667,10102.1
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,IA,32,13338.625,9660.25,8010.625
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,IL,32,21869.0625,8578.78125,7388.28125
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,IN,32,25310.0625,8898.78125,7672.15625
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,NY,34,25006.17647,10496.26471,9151.264706
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,MO,41,14981.70732,8150.536585,7232.95122
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,NJ,42,111429.7857,14387.61905,10921.14286
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,PA,43,52305.86047,9069.55814,7625.302326
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,SD,88,14752.06818,9516.75,8190.545455
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,MN,121,29462.01653,10033.75207,8207.305785
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,ND,15,15964.6,6836,6079
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,WY,21,16275.09524,8223.380952,7068.333333
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,AK,27,44032.81481,11296.07407,9460.555556
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,VT,32,27912.90625,11915.09375,8687.1875
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,ID,35,18304.57143,6928.628571,5979.714286
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,HI,36,34136.47222,13522.88889,10064.25
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,SD,40,21853.2,7610.775,6244.85
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,UT,45,18307.02222,7067.6,5948.622222
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,MT,46,19512.23913,6673.891304,5556.217391
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,NE,64,21596.14063,6868.921875,5529.765625
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,DE,67,24235.89552,9447.58209,6294.402985
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,RI,71,19577.73239,7941.197183,6732.309859
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,NM,104,21967.40385,8575.211538,7315.048077
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,NV,106,47706.58491,7825.245283,6629.5
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,DC,112,36308.55357,11330.04464,8015.875
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,KS,120,24376.70833,6482.516667,5580.675
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,WV,120,17110.83333,7084.966667,5585.8
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,ME,122,18494.16393,7637.245902,5972.713115
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,NH,128,28784.77344,8244.976563,6402.382813
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,OR,136,27044.41912,8755.470588,7554.25
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,IA,150,23670.19333,7134.2,5715.606667
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,AZ,159,31192.61006,7785.283019,6541.698113
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,CO,178,36474.51124,8016.123596,6171.426966
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,AR,208,17207.27885,6087.629808,5056.980769
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,LA,214,24309.87383,7125.406542,5672.799065
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,OK,222,22415.28378,6877.599099,5643.243243
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,WA,250,36345.02,8970.576,7236.7
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,WI,285,24906.82105,7766.466667,6058.287719
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,CT,286,36737.63986,10237.72378,8243.70979
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,MN,301,21393.62126,7742.574751,6500.817276
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,MS,307,21463.33876,6483.397394,5380.762215
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,IN,328,20159.47561,6483.756098,5494.631098
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,KY,335,20743.24478,7272.576119,5682.074627
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,SC,351,29974.35897,7167.732194,5642.603989
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,TN,460,21736.87609,6219.343478,5296.558696
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,MO,467,20346.91221,7125.269807,6204.038544
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,AL,473,24395.71247,5933.843552,4813.198732
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,GA,481,22793.45946,7024.178794,6009.740125
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,NC,495,21695.28889,7447.167677,5732.054545
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,MA,506,17235.35178,8802.349802,7517.203557
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,VA,533,21595.93621,7202.714822,5513.133208
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,OH,574,20898.65157,7045.461672,5550.773519
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,MI,703,15293.43528,7550.052632,6229.129445
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,NJ,763,59414.72739,8742.880734,7104.44692
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,PA,920,32222.69674,8087.304348,5991.872826
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,IL,1041,25451.70413,7662.668588,6345.020173
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,TX,1058,31171.77694,7649.601134,6321.549149
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,MD,1143,18524.29746,17096.23272,15860.66492
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,CA,1184,52120.53463,11657.94848,9903.717061
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,NY,1559,36821.02373,11360.67928,9315.247595
884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,FL,1731,32476.55979,6783.287117,5576.991912
885 - PSYCHOSES,ND,21,15101,6999.238095,6036.952381
885 - PSYCHOSES,WY,43,14631.2093,9190.116279,8262.860465
885 - PSYCHOSES,DE,50,23249.72,8813.74,7186.98
885 - PSYCHOSES,NH,52,20883.82692,6915.346154,5504.288462
885 - PSYCHOSES,UT,80,16016.3,7129.9375,5472.1
885 - PSYCHOSES,NV,106,42195.22642,8559.169811,7092.320755
885 - PSYCHOSES,VT,138,40269.4058,15601.50725,10108.86957
885 - PSYCHOSES,AK,167,39888.90419,13790.5988,12236.22754
885 - PSYCHOSES,WV,190,14763.37895,7268.310526,5398.957895
885 - PSYCHOSES,CT,247,32514.92713,11088.84615,8807.461538
885 - PSYCHOSES,CO,277,34828.50542,8122.216606,6287.584838
885 - PSYCHOSES,SC,291,26666.85567,7786.766323,5399.312715
885 - PSYCHOSES,LA,344,22907.28198,7414.735465,6181.081395
885 - PSYCHOSES,AZ,405,24073.94321,10193.82716,8349.511111
885 - PSYCHOSES,HI,410,20244.60732,10861.87317,9115.307317
885 - PSYCHOSES,RI,423,24875.08983,9151.035461,7266.829787
885 - PSYCHOSES,DC,430,17539.80465,11333.94419,8573.902326
885 - PSYCHOSES,NM,457,22979.59519,7135.527352,5959.380744
885 - PSYCHOSES,SD,481,18691.85031,7951.686071,6424.305613
885 - PSYCHOSES,MT,500,12223.374,6689.874,5654.204
885 - PSYCHOSES,OR,519,26056.42004,10507.79961,8343.142582
885 - PSYCHOSES,ID,557,20692.60323,6984.594255,5841.51526
885 - PSYCHOSES,ME,606,18681.39934,7457.287129,6285.569307
885 - PSYCHOSES,NE,919,22216.27095,7431.761697,6259.54951
885 - PSYCHOSES,WA,982,29978.82892,8199.93279,6904.340122
885 - PSYCHOSES,OK,1037,15467.55256,7358.92189,6258.418515
885 - PSYCHOSES,MI,1118,17322.44454,7138.383721,5813.872093
885 - PSYCHOSES,KS,1169,16616.1018,6526.474765,5436.451668
885 - PSYCHOSES,MA,1533,16827.44553,9011.658187,7469.846053
885 - PSYCHOSES,GA,1648,16978.48362,7542.758495,6478.334345
885 - PSYCHOSES,NY,1831,28617.1562,9462.718733,7505.596395
885 - PSYCHOSES,AR,1924,15534.24272,6863.47817,5490.06237
885 - PSYCHOSES,MS,2143,18517.23565,6887.279515,5663.574895
885 - PSYCHOSES,AL,2200,24766.44682,6282.178182,5125.980909
885 - PSYCHOSES,VA,2232,17412.30869,6875.239247,5562.90009
885 - PSYCHOSES,NJ,2331,61667.57186,9956.848563,7574.520807
885 - PSYCHOSES,IA,2422,15985.78324,7351.181668,6059.721305
885 - PSYCHOSES,WI,2543,14656.18521,7170.966968,5920.788439
885 - PSYCHOSES,TN,2563,19876.05072,6634.058525,5346.204058
885 - PSYCHOSES,KY,2648,12893.49924,7398.742069,5953.585347
885 - PSYCHOSES,IN,2806,17068.26265,7067.469351,5890.274768
885 - PSYCHOSES,NC,2824,15918.89164,7132.05949,5570.792139
885 - PSYCHOSES,OH,3166,16163.57612,7380.049589,5610.08686
885 - PSYCHOSES,MN,3190,31151.41975,9325.97931,7614.93511
885 - PSYCHOSES,PA,3314,21983.94629,7900.515088,5709.236874
885 - PSYCHOSES,MO,3685,17257.39837,7275.458616,6286.277069
885 - PSYCHOSES,TX,4672,26285.21147,7995.565497,6615.416952
885 - PSYCHOSES,MD,6959,12469.50424,11525.07314,10412.17876
885 - PSYCHOSES,IL,7705,18725.5146,8348.023232,7152.020117
885 - PSYCHOSES,FL,8041,23070.89653,9089.645691,7488.130456
885 - PSYCHOSES,CA,9215,29896.96191,11263.64211,10152.11384
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,OK,11,17557,6535.727273,5400
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,VA,11,11687.90909,5812.545455,4910.454545
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,IN,12,9248.916667,5933.333333,4930.166667
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,OH,12,19630.66667,6333.833333,4805.583333
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,MO,13,16087.30769,6084.461538,4650.769231
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,WI,13,18153.61538,7126.230769,5990.384615
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,IA,14,9922.285714,5782.5,4560.214286
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,IL,14,18239.07143,9834.857143,6771.428571
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,MD,15,9342.333333,8620.6,7899.533333
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,AL,19,21056.94737,5650.736842,4825.473684
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,KY,19,12846.42105,6999.894737,5596.421053
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,NY,20,15394.1,7665.7,5607.95
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,CA,22,28044.45455,10129.63636,8975.045455
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,AR,25,14756.6,5692.88,4743.16
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,MN,31,22453.74194,8488.322581,7286.290323
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,PA,39,15781.30769,8415.179487,4846.794872
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,FL,49,19813.20408,6647.877551,5624.122449
887 - OTHER MENTAL DISORDER DIAGNOSES,AZ,11,28604.09091,6203.363636,5207.363636
887 - OTHER MENTAL DISORDER DIAGNOSES,GA,12,16516.41667,7521.083333,6518
887 - OTHER MENTAL DISORDER DIAGNOSES,MI,12,13847.5,7009.666667,5537.666667
887 - OTHER MENTAL DISORDER DIAGNOSES,NC,12,16410.83333,7375.583333,5129.833333
887 - OTHER MENTAL DISORDER DIAGNOSES,MO,13,27311.53846,7606.538462,6671.538462
887 - OTHER MENTAL DISORDER DIAGNOSES,MN,14,20352.71429,8128.285714,6915.785714
887 - OTHER MENTAL DISORDER DIAGNOSES,MA,17,12556.17647,9017.294118,7724.529412
887 - OTHER MENTAL DISORDER DIAGNOSES,CA,18,31498.61111,10259.05556,8208.833333
887 - OTHER MENTAL DISORDER DIAGNOSES,IL,18,19953.11111,7406.722222,6650.777778
887 - OTHER MENTAL DISORDER DIAGNOSES,NY,18,39739.27778,12166.61111,10157.38889
887 - OTHER MENTAL DISORDER DIAGNOSES,OH,18,18854.88889,8004.055556,6483.555556
887 - OTHER MENTAL DISORDER DIAGNOSES,TX,18,29176.61111,6663.888889,5926.555556
887 - OTHER MENTAL DISORDER DIAGNOSES,MD,19,10217.94737,9502.473684,8150.210526
887 - OTHER MENTAL DISORDER DIAGNOSES,NJ,20,79120.6,7828.2,6418.85
887 - OTHER MENTAL DISORDER DIAGNOSES,PA,32,48934.8125,8146.59375,6180.5625
887 - OTHER MENTAL DISORDER DIAGNOSES,FL,33,31761.45455,6842.727273,5205.545455
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",ND,12,14105.75,3503.416667,2341.25
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",OR,12,15192.25,4803.833333,3606.75
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",DE,15,14292.13333,3699,2906.133333
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",NM,15,20890.2,6118.133333,5236.533333
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",WV,18,9359.166667,3757.333333,2863.055556
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",CO,19,35365.42105,5972.684211,4752.947368
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",KS,23,14852.17391,3563.782609,2516.956522
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",SC,23,15808.56522,3118.043478,1955.695652
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",AR,26,10732.34615,3249.846154,2236.576923
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",NH,26,19179.73077,3318.269231,2303.115385
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",AZ,27,27969.59259,5122.333333,4040.888889
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",ME,30,6149.933333,3510.366667,2728.066667
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",RI,30,9612.233333,4616.133333,3706.566667
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",TN,39,15628.58974,3382.358974,2511.692308
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",OK,40,10051.075,4689.675,3721.125
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",LA,42,6284.928571,6289.642857,5188.595238
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",IA,45,10538.93333,3895.511111,3053.688889
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",VA,45,24415.33333,4443.844444,3580.622222
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",NV,50,21630.16,4585.7,3678.94
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",MN,53,12742.88679,4791.716981,3519.528302
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",CT,63,18977.87302,4906.412698,4042.190476
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",TX,72,21834.80556,4508.027778,3018.625
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",NC,79,11388.50633,3753.265823,2635.481013
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",WI,79,11010.12658,3599.253165,2774.873418
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",GA,83,8801.578313,3154.253012,2557.096386
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",WA,83,14325.75904,4051.662651,2908.168675
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",KY,85,8698.435294,3769.258824,2639.352941
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",AL,86,8101.709302,3131.27907,2451.976744
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",MD,88,5986.227273,5543.454545,4750.795455
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",MS,88,8901.5,3725.75,2997.852273
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",MO,90,14800.88889,4138.322222,3314.944444
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",IN,105,9494.952381,2943.495238,2080.047619
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",OH,134,10580.66418,4242.634328,3124.08209
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",NJ,141,24577,5774.751773,4701.439716
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",FL,192,21117.60417,3820.213542,2940.21875
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",MI,225,6709.155556,3890.706667,2887.408889
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",CA,337,20576.85757,6600.014837,5808.106825
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",PA,372,9501.701613,5304.091398,4176.75
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",IL,452,10729.98894,4176.132743,3477.820796
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",MA,808,5351.733911,4535.316832,3842.597772
"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",NY,1123,12191.62956,6338.9626,5322.627783
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,NC,18,13268.05556,7295.555556,5876.333333
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,TX,19,33509.84211,8048.157895,5728.421053
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,AR,25,11472.08,7380.08,5569.76
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,ID,27,25868.14815,7969.037037,7388.296296
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,OK,29,13427.06897,10530.62069,9310.172414
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,WI,35,11239.45714,8411.028571,7788.6
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,ME,36,12207.33333,8429.333333,7116.888889
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,IA,39,11885.10256,7939.666667,7011.820513
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,SC,41,43044,7214.585366,5584.95122
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,FL,44,51992.02273,7561.727273,6598
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,TN,49,29414.69388,7423.102041,5973.795918
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,KY,75,12412.8,7406.52,6314.386667
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,MN,117,39866.73504,9307.290598,7755.264957
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,CO,137,37145.9854,7622.518248,6781.934307
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,WA,141,18069.8227,8526.48227,7179.77305
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,MS,217,24651.75576,7833.373272,6916.313364
